name,region,season,stat,IMPORT_EXPORT,TOTAL,b_CHP,bio,biogas,coal,coal_bp,coal_ex,dsr,eens,gas_ccgt,gas_chp,gas_eng_chp,gas_peak,h_dams,h_ror,heat,li,lig,lig_bp,lig_ex,lig_old,lig_sc,nuclear,onshore,pump,pump_open,solar
subsidy-7.5,CZ,S,inflow_TWh,,,,,,,,,,,,,,,0.347,0.776,,,,,,,,,,,0.021,
subsidy-7.5,CZ,S,load_TWh,,32.277,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,S,net_import_TWh,,2.498,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,S,opex_mn_EUR,,,62.899,0,79.648,0,-0,-0,0,,90.643,119.144,168.415,0.022,1.04,,,0.088,0,394.95,137.439,0,135.918,301.727,0,1.569,1.276,0
subsidy-7.5,CZ,S,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,0.964,0.963,,,0.874
subsidy-7.5,CZ,S,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.037,,,0.126
subsidy-7.5,CZ,S,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0
subsidy-7.5,CZ,S,production_TWh,,140.687,0.793,0,1.118,0,-0,-0,0,0,0.817,1.075,1.139,0,0.347,0.775,0.045,0.044,0,1.77,1.243,0,1.305,13.715,0.446,0.392,0.319,5.491
subsidy-7.5,CZ,S,production_el_eq_TWh,,,0.807,,,,-0,0,,0,,1.09,1.139,,,,,,,1.77,2.044,,,,,,,
subsidy-7.5,CZ,S,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
subsidy-7.5,CZ,S,production_hours,,,3595,0,3216,0,0,0,0,0,1720,2152,2236,2,4368,4368,333,485,0,4346,4368,0,2928,,,698,793,
subsidy-7.5,CZ,S,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0.446,,,5.491
subsidy-7.5,CZ,S,wholesale_expenses_mn_EUR,207.1,,,,,,,,,,,,,,0,0,,4.696,,,,,,,,49.249,37.338,
subsidy-7.5,CZ,S,wholesale_revenues_mn_EUR,49.855,,86.213,0,119.086,0,-0,0,0,,89.357,118.802,124.888,0.019,36.916,78.687,,4.767,0,180.859,205.525,0,140.752,1389.164,44.076,42.747,34.772,513.133
subsidy-7.5,CZ,W,avg_consumer_price_EUR_per_MWh,,108.357,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,W,avg_producer_price_EUR_per_MWh,,108.537,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,W,capacity_factor,,1.096,0.937,,0.912,0.004,0.04,0.005,,,0.749,0.781,0.488,0.001,0.107,0.287,0.019,0.139,0.254,0.948,0.773,0,0.934,0.817,0.311,0.042,0.044,0.071
subsidy-7.5,CZ,W,capex_mn_EUR_per_yr,,,90.376,0,49.707,42.24,1.812,33.671,0,,87.828,115.452,30.064,8.282,105.136,87.683,,6.724,103.488,65.339,247.431,128.128,46.464,3000.042,76.414,139.774,114.162,510.28
subsidy-7.5,CZ,W,charged_TWh,,3.878,,,,,,,,,,,,,0,0,0.495,0.067,,,,,,,,0.175,0.137,
subsidy-7.5,CZ,W,curtailment_TWh,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,W,discharged_TWh,,6.865,,,,,,,,,,,,,0.244,0.545,0.424,0.061,,,,,,,,0.128,0.11,
subsidy-7.5,CZ,W,emissions_MtCO2,,55.385,0,0,0,0.008,0.005,0.006,0,0,1.064,1.354,0.653,0,0,0,0,0,1.445,5.018,7.749,0.002,2.216,0,0,0,0,0
subsidy-7.5,CZ,W,export_TWh,,4.386,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,W,heat_production_PJ,,,0.068,,,,0.032,0.011,,0,,0.358,4.273,,,,,,,27.098,34.632,,,,,,,
subsidy-7.5,CZ,W,import_TWh,,3.975,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,W,inflow_TWh,,,,,,,,,,,,,,,0.243,0.545,,,,,,,,,,,0.01,
subsidy-7.5,CZ,W,load_TWh,,38.291,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,W,net_import_TWh,,-0.411,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,W,opex_mn_EUR,,,88.555,0,104.708,1.19,0.732,0.754,0,,288.616,362.683,175.539,0.078,0.731,1.089,,0.122,160.852,559.802,476.104,0.219,244.298,319.48,0,0.511,0.439,0
subsidy-7.5,CZ,W,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,0.999,0.998,,,0.989
subsidy-7.5,CZ,W,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,0,0.001,,,0.004
subsidy-7.5,CZ,W,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.002,,,0.007
subsidy-7.5,CZ,W,production_TWh,,140.687,1.139,0,1.489,0.009,0.003,0.006,0,0,2.708,3.404,1.187,0.001,0.244,0.545,0.424,0.061,1.445,2.509,4.313,0.002,2.382,14.522,0.682,0.128,0.11,2.198
subsidy-7.5,CZ,W,production_el_eq_TWh,,,1.149,,,,0.003,0.007,,0,,3.445,1.187,,,,,,,2.509,7.749,,,,,,,
subsidy-7.5,CZ,W,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
subsidy-7.5,CZ,W,production_hours,,,4246,0,4124,34,235,35,0,0,3620,3817,2284,5,4369,4392,646,676,1446,4392,4392,17,4187,,,262,307,
subsidy-7.5,CZ,W,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0.682,,,2.198
subsidy-7.5,CZ,W,wholesale_expenses_mn_EUR,112.623,,,,,,,,,,,,,,0,0,,7.201,,,,,,,,17.812,13.934,
subsidy-7.5,CZ,W,wholesale_revenues_mn_EUR,218.661,,125.374,0,162.549,1.145,0.331,0.848,0,,297.585,378.282,130.48,0.075,26.623,58.481,,6.707,159.996,271.501,839.674,0.205,260.317,1567.001,72.495,14.175,12.151,231.432
subsidy-7.5,CZ,Y,avg_consumer_price_EUR_per_MWh,,105.256,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,Y,avg_producer_price_EUR_per_MWh,,105.469,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,Y,capacity_GW,,29.224,0.279,0,0.372,0.528,0.017,0.311,0,,0.823,1.004,0.553,0.128,0.518,0.432,5,0.1,1.294,0.603,2.283,1.602,0.581,4.047,0.5,0.688,0.562,7
subsidy-7.5,CZ,Y,capacity_factor,,0.275,0.8,,0.8,0.002,0.02,0.002,,,0.489,0.515,0.48,0.001,0.13,0.349,0.011,0.12,0.127,0.81,0.49,0,0.725,0.796,0.258,0.086,0.087,0.125
subsidy-7.5,CZ,Y,capex_mn_EUR_per_yr,,,90.376,0,49.707,42.24,1.812,33.671,0,,87.828,115.452,30.064,8.282,105.136,87.683,,6.724,103.488,65.339,247.431,128.128,46.464,3000.042,76.414,139.774,114.162,510.28
subsidy-7.5,CZ,Y,charged_TWh,,1.939,,,,,,,,,,,,,0,0,0.548,0.116,,,,,,,,0.722,0.552,
subsidy-7.5,CZ,Y,curtailment_TWh,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,Y,discharged_TWh,,3.433,,,,,,,,,,,,,0.59,1.319,0.469,0.105,,,,,,,,0.52,0.429,
subsidy-7.5,CZ,Y,emissions_MtCO2,,27.693,0,0,0,0.008,0.005,0.006,0,0,1.385,1.782,1.279,0,0,0,0,0,1.445,8.559,9.793,0.002,3.43,0,0,0,0,0
subsidy-7.5,CZ,Y,export_TWh,,8.468,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,Y,heat_production_PJ,,,0.163,,,,0.032,0.011,,0,,0.49,8.372,,,,,,,46.217,42.705,,,,,,,
subsidy-7.5,CZ,Y,import_TWh,,10.555,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,Y,inflow_TWh,,,,,,,,,,,,,,,0.59,1.321,,,,,,,,,,,0.031,
subsidy-7.5,CZ,Y,load_TWh,,70.567,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,Y,net_import_TWh,,2.087,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,Y,opex_mn_EUR,,,151.454,0,184.356,1.19,0.732,0.754,0,,379.258,481.827,343.953,0.1,1.771,2.639,,0.21,160.852,954.751,613.542,0.219,380.216,621.206,0,2.08,1.714,0
subsidy-7.5,CZ,Y,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,0.982,0.984,,,0.907
subsidy-7.5,CZ,Y,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.015,,,0.091
subsidy-7.5,CZ,Y,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,0,0.001,,,0.002
subsidy-7.5,CZ,Y,production_TWh,,70.343,1.933,0,2.607,0.009,0.003,0.006,0,0,3.526,4.479,2.326,0.001,0.59,1.319,0.469,0.105,1.445,4.279,5.556,0.002,3.687,28.237,1.128,0.52,0.429,7.689
subsidy-7.5,CZ,Y,production_el_eq_TWh,,,1.955,,,,0.003,0.007,,0,,4.535,2.326,,,,,,,4.279,9.793,,,,,,,
subsidy-7.5,CZ,Y,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
subsidy-7.5,CZ,Y,production_hours,,,7841,0,7340,34,235,35,0,0,5340,5969,4520,7,8737,8760,979,1161,1446,8738,8760,17,7115,,,960,1100,
subsidy-7.5,CZ,Y,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,1.128,,,7.689
subsidy-7.5,CZ,Y,wholesale_expenses_mn_EUR,319.723,,,,,,,,,,,,,,0,0,,11.897,,,,,,,,67.062,51.272,
subsidy-7.5,CZ,Y,wholesale_revenues_mn_EUR,268.516,,211.587,0,281.635,1.145,0.331,0.848,0,,386.943,497.084,255.369,0.094,63.539,137.168,,11.474,159.996,452.36,1045.2,0.205,401.069,2956.165,116.571,56.922,46.923,744.565
